timestamp,lacc_x,lacc_y,lacc_z
3951446,0,-6,1
3951456,0,-3,-2
3951466,0,-3,1
3951476,-1,-4,1
3951486,-1,-5,0
3951496,1,-7,1
3951506,0,-6,-4
3951516,1,-4,0
3951526,0,-3,0
3951536,1,-4,-1
3951546,-1,-5,0
3951556,0,-5,0
3951566,1,-4,0
3951576,0,-6,0
3951586,0,-4,0
3951596,2,-5,0
3951606,0,-6,0
3951616,-2,-3,0
3951626,0,-6,0
3951636,1,-3,1
3951646,0,-6,1
3951656,0,-4,0
3951666,0,-3,-1
3951676,0,-4,-1
3951686,0,-6,2
3951696,0,-5,0
3951706,-2,-6,0
3951716,-1,-6,0
3951786,0,-4,1
3951796,0,-5,0
3951806,1,-5,-1
3951816,1,-6,1
3951826,1,-5,0
3951836,0,-3,-1
3951846,0,-6,0
3951856,0,-3,-1
3951866,0,-7,0
3951876,0,-3,2
3951886,0,-5,0
3951896,1,-3,0
3951906,0,-4,0
3951916,0,-4,0
3951926,3,-6,0
3951936,0,-5,0
3951946,0,-4,0
3951956,0,-5,0
3951966,0,-5,0
3951976,2,-4,1
3951986,-1,-5,-3
3951996,0,-5,0
3952006,0,-4,-3
3952016,0,-3,0
3952026,1,-3,0
3952036,0,-5,1
3952046,-1,-2,0
3952056,1,-6,0
3952066,3,-6,-30
3952076,16,-3,31
3952086,0,-6,-13
3952096,-10,-10,0
3952106,-5,-5,1
3952116,0,-3,-6
3952126,-3,-5,6
3952136,0,-4,3
3952146,0,-6,3
3952156,-9,-8,-3
3952166,13,0,-2
3952176,3,-4,-1
3952186,-2,-5,-1
3952196,-41,-13,-2
3952206,-25,-22,11
3952216,18,-3,1
3952226,-4,-4,-21
3952236,-11,-8,31
3952246,-8,-10,15
3952256,-1,-5,-3
3952266,8,-1,-8
3952276,4,-1,-12
3952286,0,-7,-4
3952296,-5,-3,20
3952306,11,0,-23
3952316,0,-4,-1
3952326,0,-6,-6
3952336,-5,-9,11
3952346,5,-5,-7
3952356,0,-3,-1
3952366,4,-3,-5
3952376,-2,-6,5
3952386,0,-3,0
3952396,-2,-6,2
3952406,2,-4,-4
3952416,-1,-5,4
3952426,1,-4,0
3952436,-1,-6,1
3952446,0,-3,0
3952456,0,-6,0
3952466,0,-4,0
3952476,0,-4,1
3952486,3,-4,0
3952496,3,-4,0
3952506,0,-6,0
3952516,0,-5,-3
3952526,0,-6,0
3952536,1,-4,0
3952546,-1,-2,4
3952556,1,-6,0
3952566,1,-5,0
3952576,-1,-3,1
3952586,0,-5,0
3952596,0,-4,1
3952606,0,-2,-2
3952616,1,-5,0
3952626,-1,-6,0
3952636,-1,-3,0
3952706,0,-5,1
3952716,0,-5,-1
3952726,0,-6,1
3952736,1,-5,1
3952746,1,-6,0
3952756,1,-3,0
3952766,0,-5,-3
3952776,0,-4,-1
3952786,0,-5,1
3952796,-1,-6,0
3952806,0,-5,-2
3952816,1,-5,-1
3952826,1,-4,1
3952836,2,-4,0
3952846,0,-6,0
3952856,0,-5,0
3952866,1,-5,-1
3952876,0,-5,0
3952886,-1,-6,2
3952896,1,-5,1
3952906,0,-5,1
3952916,-1,-5,-3
3952926,0,-4,0
3952936,-1,-3,0
3952946,0,-4,0
3952956,0,-7,0
3952966,0,-7,0
3952976,0,-5,-1
3952986,0,-6,2
3952996,0,-6,-1
3953006,0,-3,1
3953016,1,-4,-1
3953026,2,-5,0
3953036,0,-6,2
3953046,0,-5,1
3953056,-7,-4,4
3953066,34,3,-12
3953076,13,-6,2
3953086,23,0,-37
3953096,-10,-12,28
3953106,0,-6,-18
3953116,-4,-10,17
3953126,-10,-8,-19
3953136,11,6,9
3953146,0,-6,-8
3953156,21,3,-38
3953166,-12,-13,30
3953176,0,-7,-17
3953186,0,-6,14
3953196,-1,-5,-18
3953266,-1,-6,-1
3953276,2,-5,-1
3953286,-3,-3,2
3953296,0,-3,0
3953306,0,-5,1
3953316,0,-5,-1
3953326,0,-8,-1
3953336,0,-4,0
3953346,1,-5,0
3953356,0,-5,-1
3953366,0,-4,0
3953376,0,-6,-1
3953386,-2,-7,1
3953396,0,-3,2
3953406,1,-4,0
3953416,2,-7,-1
3953426,-1,-6,0
3953436,2,-5,1
3953446,0,-4,2
3953456,0,-5,0
3953466,0,-4,0
3953476,0,-5,2
3953486,1,-4,0
3953496,3,-5,-3
3953506,1,-5,-1
3953516,0,-5,0
3953526,-2,-7,0
3953536,0,-6,-1
3953546,0,-4,0
3953556,2,-4,0
3953566,1,-4,0
3953576,0,-4,2
3953586,2,-2,2
3953596,2,-6,0
3953606,0,-4,-1
3953616,-3,-5,-2
3953626,0,-6,1
3953636,0,-6,-2
3953646,1,-5,-1
3953656,0,-4,0
3953666,0,-3,0
3953676,0,-4,0
3953686,-2,-5,2
3953696,0,-4,0
3953706,0,-5,2
3953716,0,-5,-3
3953726,-1,-3,-1
3953736,-1,-5,2
3953746,0,-5,-1
3953756,1,-5,0
3953766,0,-7,-2
3953776,0,-4,-1
3953786,0,-5,1
3953796,0,-7,2
3953806,0,-4,0
3953816,0,-4,-2
3953826,1,-4,-1
3953836,0,-5,-2
3953846,0,-3,2
3953856,0,-6,-1
3953866,-1,-5,0
3953876,0,-4,0
3953886,-1,-4,0
3953896,0,-2,0
3953906,0,-4,-1
3953916,0,-4,0
3953926,0,-5,0
3953936,0,-7,1
3953946,0,-4,0
3953956,0,-6,2
3953966,0,-4,-1
3953976,1,-4,0
3953986,0,-3,1
3953996,0,-5,0
3954006,0,-5,0
3954016,0,-4,0
3954026,0,-8,0
3954036,0,-4,-1
3954106,0,-5,0
3954116,1,-5,-1
3954126,1,-5,2
3954136,2,-4,0
3954146,-1,-5,0
3954156,0,-5,-2
3954166,-1,-4,-2
3954176,0,-4,0
3954186,1,-9,0
3954196,1,-4,0
3954206,0,-4,-1
3954216,-1,-3,-1
3954226,0,-5,1
3954236,3,-4,-23
3954246,13,-1,19
3954256,-12,-15,7
3954266,-17,-14,9
3954276,-5,-5,0
3954286,3,-3,-12
3954296,-11,-8,6
3954306,-1,-6,-1
3954316,10,-2,4
3954326,1,-5,-11
3954336,11,9,-21
3954346,-18,-13,13
3954356,28,9,12
3954366,18,3,-30
3954376,0,-5,-26
3954386,-12,-11,9
3954396,-11,-8,8
3954406,5,-4,-13
3954416,4,-5,-7
3954426,13,-2,-6
3954436,-10,-12,6
3954446,-4,-6,0
3954456,-12,-7,14
3954466,19,0,-14
3954476,-13,-8,-10
3954486,8,-1,-47
3954496,-12,-10,46
3954506,10,2,-30
3954516,0,-5,-2
3954526,7,0,-8
3954536,-3,-6,5
3954546,4,-2,-4
3954556,-3,-6,4
3954566,5,-2,-3
3954576,-9,-6,-3
3954586,10,-1,8
3954596,-2,-7,27
3954606,15,0,-28
3954616,-6,-10,19
3954626,0,-6,-6
3954636,-5,-5,12
3954646,3,-3,-7
3954656,0,-7,5
3954666,5,-3,-7
3954676,-3,-5,5
3954686,3,-3,-3
3954696,0,-4,2
3954706,1,-6,-3
3954716,-3,-4,4
3954726,1,-5,-2
3954736,1,-5,-2
3954746,-1,-5,3
3954756,3,-6,1
3954766,3,-6,1
3954776,-1,-5,-2
3954786,0,-6,2
3954796,0,-4,-2
3954806,0,-6,0
3954816,3,-5,-1
3954826,-1,-5,-3
3954836,-1,-5,-1
3954906,1,-5,2
3954916,0,-5,0
3954926,2,-4,-3
3954936,2,-4,0
3954946,0,-6,1
3954956,0,-5,0
3954966,1,-4,0
3954976,0,-6,-2
3954986,0,-9,-1
3954996,0,-4,0
3955006,-1,-4,0
3955016,0,-2,0
3955026,0,-6,-1
3955036,0,-4,1
3955046,1,-4,1
3955056,0,-3,0
3955066,0,-6,0
3955076,0,-4,0
3955086,0,-3,2
3955096,0,-4,1
3955106,0,-5,0
3955116,0,-3,1
3955126,1,-5,0
3955136,0,-6,0
3955146,0,-3,-3
3955156,1,-5,-3
3955166,0,-2,2
3955176,0,-4,-4
3955186,0,-3,-1
3955196,0,-1,1
3955206,0,-5,0
3955216,-1,-5,-2
3955226,0,-6,-2
3955236,-1,-4,2
3955246,0,-4,0
3955256,-1,-6,1
3955266,0,-2,0
3955276,2,-5,-2
3955286,0,-4,-1
3955296,0,-5,0
3955306,0,-5,1
3955316,0,-3,-1
3955326,0,-5,-2
3955336,0,-5,0
3955346,1,-4,2
3955356,1,-6,-1
3955366,0,-5,0
3955376,0,-4,-2
3955386,0,-3,0
3955396,0,-3,-2
3955406,-1,-3,1
3955416,0,-3,0
3955426,0,-3,-1
3955436,0,-3,1
3955446,0,-3,2
3955456,0,-5,0
3955466,1,-3,0
3955476,-1,-4,-1
3955486,1,-3,0
3955496,1,-3,2
3955506,0,-3,-1
3955516,0,-6,0
3955526,-2,-5,0
3955536,0,-4,1
3955546,-1,-5,1
3955556,1,-3,2
3955566,0,-2,0
3955576,0,-2,0
3955586,0,-2,1
3955596,0,-3,0
3955606,0,-4,0
3955616,0,-5,-1
3955626,0,-4,-1
3955636,0,-7,0
3955646,0,-2,0
3955656,0,-5,0
3955666,-1,-5,0
3955676,2,-6,-1
3955686,0,-4,0
3955696,-2,-3,0
3955706,-1,-5,1
3955716,1,-7,0
3955726,-1,-3,1
3955736,0,-4,0
3955746,0,-5,0
3955756,0,-5,0
3955766,0,-4,0
3955776,0,-4,-1
3955786,2,-5,0
3955796,2,-3,0
3955866,0,-4,-1
3955876,1,-2,-2
3955886,-1,-2,1
3955896,0,-3,0
3955906,2,-4,0
3955916,0,-3,0
3955926,1,-2,0
3955936,-1,-5,1
3955946,0,-3,2
3955956,1,-3,1
3955966,4,-2,-5
3955976,28,0,-10
3955986,-2,-5,11
3955996,14,-1,0
3956006,-11,-11,17
3956016,1,-5,-8
3956026,-5,-4,3
3956036,-2,-4,4
3956046,-1,-6,6
3956056,4,-4,-4
3956066,0,-5,-1
3956076,-6,-7,-2
3956086,9,0,0
3956096,-7,-5,1
3956106,1,-4,6
3956116,-16,-9,10
3956126,1,-9,-28
3956136,11,2,26
3956146,7,-4,5
3956156,0,-3,-4
3956166,-8,-6,9
3956176,-1,-5,-9
3956186,5,-1,-1
3956196,1,-2,-1
3956206,2,-2,6
3956216,0,-6,-2
3956226,1,-4,-9
3956236,-1,-3,18
3956246,6,-3,-12
3956256,-3,-5,-1
3956266,0,-2,-3
3956276,-4,-4,2
3956286,-15,-9,4
3956296,-18,-2,13
3956306,-23,-9,5
3956316,10,3,-6
3956326,0,-2,0
3956336,7,0,-10
3956346,-5,-7,10
3956356,4,-1,-3
3956366,-1,-5,5
3956376,1,-2,-7
3956386,-16,-10,3
3956396,16,-2,10
3956406,7,-2,27
3956416,9,0,-30
3956426,-4,-7,28
3956436,-11,-12,9
3956446,0,-5,-12
3956456,20,0,13
3956466,6,0,7
3956476,0,-5,3
3956486,-8,-12,3
3956496,0,-3,-14
3956506,0,-2,5
3956516,6,0,-10
3956526,-6,-6,11
3956536,0,-3,1
3956606,-22,-6,-3
3956616,6,-4,-17
3956626,33,3,37
3956636,28,3,-45
3956646,-6,-10,45
3956656,-9,-10,8
3956666,-9,-7,7
3956676,20,0,-12
3956686,-1,-7,27
3956696,8,-1,-30
3956706,-18,-11,30
3956716,2,-4,-9
3956726,-1,-4,12
3956736,7,0,-11
3956746,-3,-8,10
3956756,-3,-4,-1
3956766,-4,-5,8
3956776,7,-2,-3
3956786,0,-2,4
3956796,0,-4,-3
3956806,-3,-5,4
3956816,0,-3,1
3956826,0,-5,2
3956836,2,-1,0
3956846,-2,-3,1
3956856,-1,-5,2
3956866,-1,-5,2
3956876,4,-2,0
3956886,1,-2,0
3956896,1,-3,0
3956906,-2,-5,0
3956916,-1,-4,-1
3956926,0,-4,2
3956936,0,-6,2
3956946,-1,-5,5
3956956,-2,-6,4
3956966,-1,-4,2
3956976,1,-5,-2
3956986,1,-5,-2
3956996,2,-5,0
3957006,1,-5,1
3957016,1,-3,1
3957026,-1,-6,0
3957036,0,-4,1
3957046,0,-4,0
3957056,0,-3,2
3957066,0,-5,2
3957076,0,-4,1
3957086,2,-3,0
3957096,0,-2,1
3957106,2,-4,1
3957116,1,-4,5
3957126,0,-3,2
3957136,0,-4,1
3957146,2,-5,1
3957156,0,-3,0
3957166,-1,-3,2
3957176,1,-4,1
3957186,0,-3,0
3957196,1,-5,0
3957206,-1,-3,2
3957216,0,-3,1
3957226,0,-3,2
3957236,0,-2,0
3957246,0,-2,1
3957256,0,-3,1
3957266,1,-5,3
3957276,0,-4,0
3957286,0,-5,2
3957296,1,-4,4
3957306,-1,-4,4
3957316,1,-2,1
3957326,0,-3,0
3957336,0,-5,0
3957346,0,-3,0
3957356,0,-4,0
3957366,1,-4,0
3957376,0,-2,4
3957387,2,-5,0
3957396,0,-3,1
3957406,0,-3,0
3957416,1,-4,0
3957426,0,-5,0
3957436,-2,-6,0
3957446,-1,-2,0
3957456,0,-3,1
3957466,0,-4,1
3957476,0,-4,1
3957486,1,-3,3
3957496,1,-4,1
3957506,0,-3,3
3957516,-1,-5,1
3957526,0,-7,0
3957536,0,-3,-1
3957546,0,-4,1
3957556,0,-5,1
3957566,0,-3,1
3957576,2,-4,0
3957586,0,-4,1
3957596,0,-5,1
3957606,0,-2,2
3957616,0,-4,1
3957626,0,-3,1
3957636,-28,-16,1
3957646,19,6,10
3957656,-11,-10,-23
3957666,-1,-5,46
3957676,-9,-12,44
3957686,9,-1,-22
3957696,1,-4,0
3957706,6,0,-12
3957716,-3,-5,4
3957726,0,-4,2
3957736,3,-3,-8
3957806,-6,-5,4
3957816,3,-4,0
3957826,3,-5,3
3957836,2,-4,-8
3957846,0,-3,1
3957856,-1,-5,1
3957866,-6,-6,3
3957876,20,0,0
3957886,0,-5,-3
3957896,-3,-7,-2
3957906,-6,-5,11
3957916,8,-2,-6
3957926,4,-2,0
3957936,0,-3,-2
3957946,-5,-6,3
3957956,0,-7,4
3957966,1,-4,4
3957976,3,-3,0
3957986,0,-5,2
3957996,-4,-5,9
3958006,23,1,-16
3958016,19,0,18
3958026,3,-7,16
3958036,-7,-12,21
3958046,-2,-7,-5
3958056,-2,-3,-6
3958066,1,-3,-10
3958076,3,-2,7
3958086,9,-3,3
3958096,15,-2,-14
3958106,9,-1,-20
3958116,-6,-9,14
3958126,-2,-5,0
3958136,-4,-8,11
3958146,0,-4,-6
3958156,0,-3,6
3958166,-3,-5,4
3958176,-2,-4,-18
3958186,32,4,30
3958196,-3,-10,-15
3958206,4,-5,8
3958216,-1,-4,11
3958226,5,-3,-7
3958236,0,-4,7
3958246,2,-3,0
3958256,-3,-10,8
3958326,19,0,20
3958336,8,-2,-5
3958346,9,-2,0
3958356,-5,-7,5
3958366,0,-5,0
3958376,-7,-5,3
3958386,4,-3,0
3958396,-5,-4,2
3958406,18,-4,14
3958416,-3,-4,-19
3958426,11,0,-31
3958436,-4,-6,31
3958446,4,-3,-13
3958456,1,-6,6
3958466,4,-2,-3
3958476,-18,-13,20
3958486,4,2,-21
3958496,-2,-6,18
3958506,22,3,-25
3958516,-13,-12,21
3958526,-2,-5,-2
3958536,-8,-9,13
3958546,8,-2,-7
3958556,3,-1,10
3958566,-1,-4,-7
3958576,0,-1,-11
3958586,-2,-7,13
3958596,2,-4,-7
3958606,1,-4,3
3958616,1,-2,1
3958626,-1,-3,5
3958636,0,-3,-3
3958646,1,-4,4
3958656,2,-2,1
3958666,-1,-3,2
3958676,0,-4,0
3958686,-2,-6,0
3958696,2,-4,1
3958706,2,-2,4
3958716,0,-2,3
3958726,0,-4,2
3958736,0,-4,0
3958746,0,-4,3
3958756,3,-5,2
3958766,0,-2,1
3958776,1,-5,0
3958786,0,-6,3
3958796,0,-4,2
3958806,0,-4,5
3958816,0,-5,3
3958826,0,-4,0
3958836,0,-5,1
3958846,0,-4,2
3958856,2,-3,5
3958866,0,-4,1
3958876,2,-3,2
3958886,2,-3,0
3958896,0,-4,1
3958906,0,-3,3
3958916,-1,-3,3
3958926,1,-4,2
3958936,0,-5,0
3958946,1,-4,0
3958956,1,-5,2
3958966,-1,-5,1
3958976,0,-4,2
3958986,2,-3,0
3958996,1,-2,5
3959006,2,-4,1
3959016,1,-6,4
3959026,1,-4,1
3959036,0,-2,1
3959046,0,-4,0
3959056,3,-2,2
3959066,0,-3,2
3959076,-1,-4,1
3959086,0,-5,2
3959096,0,-6,1
3959106,0,-5,4
3959116,1,-4,0
3959126,1,-4,2
3959136,0,-4,1
3959146,1,-4,2
3959156,0,-4,3
3959226,0,-3,2
3959236,0,-3,0
3959246,3,-4,2
3959256,0,-4,1
3959266,-1,-3,2
3959276,0,-2,2
3959286,0,-2,1
3959296,3,-4,0
3959306,0,-3,4
3959316,0,-3,5
3959326,-1,-2,3
3959336,1,-4,0
3959346,0,-4,3
3959356,2,-2,0
3959366,0,-2,3
3959376,0,-4,0
3959386,1,-2,4
3959396,1,-5,1
3959406,0,-5,4
3959416,0,-3,3
3959426,0,-3,2
3959436,2,-5,4
3959446,1,-6,0
3959456,0,-3,0
3959466,0,-4,2
3959476,0,-3,3
3959486,0,-6,1
3959496,2,-4,0
3959506,-1,-6,0
3959516,2,-4,4
3959526,3,-2,10
3959536,34,2,-15
3959546,20,-3,9
3959556,20,0,-21
3959566,-8,-12,23
3959576,-1,-5,-7
3959586,-6,-7,12
3959596,7,0,-9
3959606,8,-6,10
3959616,6,0,-5
3959626,-20,-12,-5
3959636,-1,-2,-4
3959646,4,-3,21
3959656,7,0,0
3959666,3,-3,13
3959676,0,-7,-3
3959686,-6,-6,5
3959696,0,-4,4
3959706,1,-2,2
3959716,11,-3,3
3959726,0,-2,6
3959736,-7,-8,2
3959746,-2,-5,3
3959756,3,-4,2
3959766,3,-4,2
3959776,0,-3,2
3959786,-2,-5,4
3959796,0,-5,0
3959806,3,-2,3
3959816,1,-2,3
3959826,2,-4,3
3959836,-2,-4,1
3959846,-1,-3,1
3959856,1,-7,2
3959866,1,-4,4
3959876,2,-5,5
3959886,0,-4,3
3959896,0,-5,2
3959966,2,-2,4
3959976,0,-3,2
3959986,1,-6,2
3959996,1,-4,1
3960006,0,-3,0
3960016,2,-3,3
3960026,0,-2,2
3960036,0,-2,2
3960046,0,-4,1
3960056,2,-3,5
3960066,0,-2,3
3960076,0,-6,6
3960086,1,-3,4
3960096,0,-4,0
3960106,3,-5,1
3960116,-1,-5,2
3960126,0,-2,4
3960136,-1,-3,3
3960146,0,-5,3
3960156,0,-1,3
3960166,2,-4,5
3960176,0,-4,3
3960186,2,-4,4
3960196,1,-4,0
3960206,3,-4,2
3960216,0,-6,2
3960226,0,-4,3
3960236,-11,-8,10
3960246,-15,-3,1
3960256,26,5,6
3960266,-4,-8,0
3960276,17,3,-28
3960286,0,-7,38
3960296,5,-1,-23
3960306,-1,-4,9
3960316,-7,-6,0
3960326,0,-1,0
3960336,-9,-6,17
3960346,-2,-5,1
3960356,-5,-4,8
3960366,-1,-6,0
3960376,16,11,18
3960386,-2,-13,-13
3960396,-3,-4,22
3960406,8,1,-21
3960416,0,-2,6
3960426,3,-2,-6
3960436,-6,-7,25
3960446,20,4,-23
3960456,-10,-13,-2
3960466,-1,-3,-1
3960476,-12,-9,14
3960486,2,-2,6
3960496,2,-3,6
3960506,4,-2,-2
3960516,-4,-7,9
3960526,1,-5,2
3960536,2,-2,7
3960546,4,-1,-3
3960556,0,-5,0
3960566,-1,-5,0
3960576,-1,-7,4
3960586,3,-4,2
3960596,0,-2,3
3960606,1,-3,1
3960616,-2,-4,3
3960626,0,-6,3
3960636,0,-3,3
3960646,4,-5,0
3960656,0,-5,2
3960666,2,-2,3
3960676,0,-5,7
3960686,0,-2,3
3960696,2,-4,4
3960766,0,-5,2
3960776,0,-7,3
3960786,1,-3,4
3960796,2,-2,1
3960806,0,-5,3
3960816,0,-5,3
3960826,0,-3,3
3960836,1,-6,1
3960846,0,-1,0
3960856,0,-3,2
3960866,0,-6,5
3960876,0,-2,3
3960886,0,-4,2
3960896,1,-4,2
3960906,0,-3,1
3960916,0,-4,2
3960926,2,-5,4
3960936,1,-4,2
3960946,2,-3,3
3960956,0,-5,2
3960966,1,-4,1
3960976,0,-3,4
3960986,1,-5,2
3960996,2,-4,4
3961006,0,-3,0
3961016,0,-4,3
3961026,0,-4,2
3961036,0,-5,4
3961046,-7,-7,14
3961056,28,5,-16
3961066,-7,-13,38
3961076,44,6,-38
3961086,-19,-14,28
3961096,-5,-2,-30
3961106,-4,-6,43
3961116,-46,-30,-36
3961126,73,26,34
3961136,32,6,13
3961146,-23,-5,-40
3961156,-12,-9,63
3961166,15,2,-70
3961176,-4,-3,-4
3961186,19,4,-17
3961196,-26,-15,31
3961206,-8,-1,2
3961216,-4,-2,22
3961226,17,1,-17
3961236,-5,-6,20
3961246,2,-4,-5
3961256,-6,-8,11
3961326,4,-3,-2
3961336,0,-4,5
3961346,2,-3,2
3961356,-1,-6,3
3961366,0,-3,1
3961376,0,-4,5
3961386,3,-3,4
3961396,0,-5,0
3961406,1,-4,0
3961416,1,-4,2
3961426,0,-4,3
3961436,0,-3,4
3961446,0,-2,0
3961456,1,-3,1
3961466,0,-2,4
3961476,0,-3,2
3961486,2,-4,3
3961496,2,-3,-1
3961506,2,-3,-1
3961516,0,-4,0
3961526,2,-2,1
3961536,1,-5,1
3961546,0,-4,4
3961556,0,-5,2
3961566,1,-4,2
3961576,0,-3,1
3961586,2,-3,3
3961596,2,-4,2
3961606,3,-4,0
3961616,-1,-6,5
3961626,-1,-4,4
3961636,0,-4,5
3961646,1,-2,1
3961656,2,-4,2
3961666,0,-2,2
3961676,0,-3,4
3961686,2,-6,3
3961696,2,-5,3
3961706,0,-2,1
3961716,1,-4,2
3961726,0,-3,5
3961736,0,-4,3
3961746,0,-3,3
3961756,1,-4,2
3961766,3,-2,2
3961776,1,-5,3
3961786,-1,-3,3
3961796,0,-4,3
3961806,-1,-6,0
3961816,2,-4,4
3961826,2,-5,3
3961836,2,-4,4
3961846,1,-3,2
3961856,1,-2,0
3961866,0,-3,2
3961876,0,-3,3
3961886,-1,-4,5
3961896,0,-3,3
3961966,2,-3,2
3961976,0,-4,3
3961986,1,-6,2
3961996,0,-6,4
3962006,2,-3,2
3962016,0,-5,2
3962026,0,-2,2
3962036,-1,-2,2
3962046,0,-7,0
3962056,0,-5,1
3962066,-1,-3,3
3962076,0,-3,3
3962086,1,-3,3
3962096,0,-5,0
3962106,0,-2,1
3962116,1,-5,2
3962126,2,-4,1
3962136,1,-3,5
3962146,0,-5,3
3962156,3,-3,1
3962166,0,-3,3
3962176,1,-3,1
3962186,0,-3,3
3962196,0,-4,4
3962206,1,-4,1
3962216,-1,-7,4
3962226,1,-3,2
3962236,1,-4,4
3962246,1,-2,3
3962256,1,-3,0
3962266,2,-4,2
3962276,0,-5,3
3962286,3,-4,1
3962296,3,-4,3
3962306,0,-4,-1
3962316,-1,-3,1
3962326,-2,-2,6
3962336,2,-6,2
3962346,0,-3,3
3962356,2,-3,0
3962366,0,-5,3
3962376,1,-3,4
3962386,0,-2,4
3962396,0,-5,3
3962406,2,-5,1
3962416,0,-3,4
3962426,2,-3,4
3962436,3,-5,4
3962446,1,-4,3
3962456,-1,-4,2
3962466,3,-4,0
3962476,0,-3,5
3962486,1,-4,2
3962496,0,-5,3
3962506,0,-3,0
3962516,1,-4,4
3962526,2,-1,3
3962536,-1,-3,4
3962546,0,-5,1
3962556,0,-4,2
3962566,0,-3,3
3962576,2,-3,1
3962586,0,-5,2
3962596,0,-3,0
3962606,1,-4,-1
3962616,0,-2,3
3962626,0,-5,4
3962636,2,-5,1
3962646,0,-5,2
3962656,0,-2,3
3962666,0,-5,1
3962676,0,-4,4
3962686,0,-4,4
3962696,1,-6,4
3962706,2,-4,4
3962716,0,-5,2
3962726,1,-3,4
3962736,2,-3,3
3962806,0,-6,1
3962816,1,-5,1
3962826,0,-3,3
3962836,2,-6,4
3962846,2,-4,2
3962856,1,-5,2
